index,genre,filename,year,old_index,source1,source2,Sentence1,Sentence2,Similarity
82,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"It's important to read the ingredients of any medication that you take. Aluminum which is in the h pv jab, has been to known to cause paralysis and autism by leaving aluminium deposits in the brain. The risk increases by the more injections you take. So people read ingredients of any medication you are given and make sure that these elements or compounds being put in your body is safe.","Ultra low interest rates and quantitive easing has done nothing but encourage people to, as Truss would say borrow, borrow borrow. Now that reckless borrowing is coming home to roost, sadly many will suffer because of a reluctance to face reality and to do what was needed all because everything in the last 12 had been built on debt.",0.047124375
83,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"I am an SIA security guard for Sainsbury's (level three qualified from Croydon College) , The big bosses have told me to continue to enforce masks and I shall honour their request and serve my duty. I've put so many covidiots under section 24A citizens arrest due to their negligence to comply, we ARE allowed to physically drag you out the store if you refuse. Please take this as a WARNING!",Yes so banks last few weeks raise mortgage rates from Av 2/3 % to suddenly av6//7% with bofe at 2.25 Everybody get your bank shares bought. They are going to raise mortgages rates from a already higher level. So to make massive profits !! and if no profit because defaults go up they get a distressed property cheaply and rent it out !!,0.054113489
84,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"This reminds me of the tha lidomide crisis. You are seeing lots of people diag nosed with a range of autoim mune diseases, blood cl ots, which i was diagnosed with, infe rtility, and even de ath due to this new drug, well v ac ci n e that has been brought out to the public. The sicken ing propa ganda, forcing us to take a me dication which we do not need is disgusting. I personally believe to this day there has never been a proven case of a v a cc i n e benefiting someone's health. We know antibiotics do, because they can treat st ds which the body can't fight on its own. But once again, there has never been a case of a v a c c i n e improving someone's health. Because from my own perso nal experience I have taken 6 v a c c i n e s throughout my entire life, diagnosed with eczema, bl ood clots, dia betes, but a ntibiotics have done wonders. There needs to be a cr im es aga inst hu manity trial, for forcinga very dangerous medical pr ocedu re on the population","One of the highest taxed countries globally with the worse public services across the board. The government have mismanaged our tax receipts for years now, wasted, high salaries for public servants (plenty on more than the PM). Bailey earning over 500k so easy for him to say they'll have no hesitation in raising rates, guy hasn't got a clue. Inflation driven by covid, war and higher prices as a result, I don't see how continual rate rises will tackle this",0.099539854
85,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"Of course a 'vaccine' only protects the person not other people. They've brainwashed people into believing the most preposterous of nonsenses over the past three years, including a 'vaccine' will only work if the whole planet also has it. It's like my headache tablet will only work to ease my headache if the whole planet also takes a headache tablet too.","All they know is their private education school books which say to curb inflation, increase interest rates in order to reduce spending power. What Eton et al didn't teach these public schoolboys was that if inflation wasn't being driven by discretionary spending, increasing rates will take away working peoples ability to live",0.025679946
86,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"I took two doses of the pfizer jab in 2021, and was diagnosed with blood clots in both legs. Have to take blood thinners medication for life. I am glad I'm still alive and I'm sorry if people have lost their lives to this poison. You can't blame people who took the jab at the first place. We thought the government cared, ee did our bit to protect the community but clearly not. This government don't give a damn about us, and are willing to harm our health in this sick worldwide laboratory experiment they are playing on people.","@jayg. Stop waffling. I made my decision not to buy 2 years ago, and kept saving. And here you are slating people that are pleased that they may finally see their savings get some returns! Are you seriously telling me its shameful for me to be happy about that??",0.150155291
87,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"Same here. I pointed out back in 2020 that by talking about mandates for this poison and trying to force people to take it was going to irreparably and permanently damage the crucial bond of trust between the people and the medical profession. People have simply lost trust in them, and now that the obvious harm this stuff is doing to people is in view everywhere, people are simply going to avoid all vaccines on general principle and because that bond of trust has been shattered.",Turtle at the helm of institution in charge of price stability has been criticised for over 2 years that rates are too low. He outvoted his Monetary Policy Committee 5:4 several times and artificially suppressed sufficient rates increases against the advice of external members. Now the same Bailey admits his fatal error for the UK economy. How many Tory Chancellors does it take to remove this person from his post? My bet is Hunt will be have to be sacked on November 3 when gilts and pound crash by a half after BoE decision to raise the rates below 6%. The UK economy is controlled by unaccountable turtles whereas elected MPs in government are just clowns incapable of right decisions.,0.07174693
88,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"Every single time there's been a ""booster roll out"" the covid numbers increase to tie in with it, now if I was a cynic I would think something very fishy is going on, but I'll let you make your own minds up !! And don't ever forget Flu and the common cold don't exist any more well according to ""experts"" who have drummed it jnto us over the last 2.5 years, again, if I was a cynic.....well, you know the rest !!","Plus the inflation and interests rates are higher there than here, and the IMF have forecast the U.K. to grow more and faster than any comparable EU nation next year, not that you get that impression from the media over last couple of weeks - these are the demonstrable facts of it",0.227832094
89,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"This will not end until we put an end to it. Best we remember the lies and hypocrisy of our politicians, should the government attempt to implement further restrictions. As our political class gathered with their groups, we were prevented from saying goodbye to our dying relatives. They must have all felt quite safe from the virus they told us was deadly. Only the most gullible and naive if individuals, don't question the whole Covid narrative, by now.","Wonder how many here moaning voted for the sunny upland and brexit unicorns....well chaps enjoy it. When your grandkids or children suffer as a consequence...this is your doing. Yes keep telling yourself ""nothing to do with brexit"" well chaps it has as well, it has increased the impact. Do not worry your children and grandchildren will remember you, with each curse",0.194000036
90,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"Remember every man and his dog was vilifying and ridiculing people who refused the jabs. People labelled as selfish, anti vax and refuseniks. People were sacked from their jobs. Media campaigns from our government with disgusting emotive images about looking granny in the eye. Elderly died on their own. People were unable to travel to see loved ones. People couldn't even attend funerals. All of this was done, with the government knowing that testing was never even carried out into vaccine transmission. Surely this is the last straw, even for the people out there that still go along with the farce? What more will it take to make you realise that we have been lied to from the start and this is the biggest con and transfer of wealth in history?","I'm no financial expert. My understanding that energy prices are driving inflation be it gas, electric or petrol is driving this (no pun intended). So why then is putting interest rates up going to stop this? All I see is people losing their homes and people defaulting on loans, credit cards and mortgages. This will just compound the issues. Maybe im wrong.",0.076742478
91,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"The Covid acolytes will believe anything and take as many injections as they are told to, by those who intend to spread the fear and control, for as long as they can get away with it. The healthy halfwits, still wearing face masks, are typical of those who continue believe all they are told by proven liars and are incapable of thinking for themselves.","Bank of England is concerned only with inflation. Its brief is to get it back down to 2 per cent . It is not concerned about a recession, job losses or property crash. Higher interest rates will curtail spending, and therefore inflation. This is where government policy and BofE are not in tandem. But they should be, so needs changing.",0.063319445
92,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,Get lost with trying to bring back the terrorizing. Everyone I know just gets on with it like a grown adult if they do catch Covid. People are not going to play into your hands this time and cancel their lives for two years so stop trying to make a repeat of 2020 happen just for clicks (and that's the last time I'm giving you what you want and will no longer touch any article about this)l,"Thus, clearly showing to anyone with a micro brain that LTs conservative policies were, nowt to do with the seismic, economic downturn we now find ourselves in. Twas a slow-motion car crash over THREE (3) decades of gross mismanagement by ALL parties, debt, infrastructure ignored, population increased astronomically, assets sold off, taxes destroying business and growth, green policies ILL thought out (or maybe not?), pushing us, the plebs back to the Vicky era. Farming shipped overseas, WHY? Net zero? Cars running on electricity unaffordable, along with the energy. Farmers nitrates gone or unaffordable, wilding (what a joke - called removal of food growing ability). Insects mentioned and plant based (not veggie necessarily then) thrown out in the public domain. Governments (ALL) incapable of running anything, only crazy ideas with NO planning of the pros and cons yes cons! Manufacturing shipped overseas? Why? Heating - pie in the sky heat systems - not suitable for most? A RESET!",0.356033623
93,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"The next pandemic that occurs should just be allowed to spread far and wide as possible, no masks, no school closures...Let it spread like wild fire, no matter how many people get it, no matter even if every hospital in the country is overwhelmed, it is their job after all but life would be better with no hospitals and no medicine either, medicine is all evil and toxic, cavemen didn't have hospitals, they had herbal remedies and herd immunity.",The problem is that very low interest rates has enabled estate agents and the online market to inflate house prices over the past 10 years so it would be very difficult for Government to ignore the fact that millions of owner occupiers and landlords will struggle to pay their mortgages if they go up to 6%. This will also have a huge impact on people who rent from private landlords who are on interest only mortgages. The Government could take back control of the Monetary Policy Committee and freeze interest rates for at least two years or bring in mortgage interest relief to subsidise the Bank of England's decisions to deal with inflation. Personal taxes would have to increase though.,0.12761496
94,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,Richie. Covid is a coronavirus. Coronaviruses make up around a quarter of the common cold family of viruses. Omicron is a variant of covid which is a milder version of covid which infects the UPPER respiratory system. Instead of the lower respiratory system like earlier variants of covid did. Colds infect the upper respiratory system exactly the same as omicron does. So in conclusion we can safely deduce that omicron is a cold. And I remember the good old days when we never had to test ourselves when we had a cold.,"Our Country can no longer afford the Tories in charge. Even Corbyn wouldn't have spooked the markets like Truss and Co. I wish the Tories would now throw the Towel in and call for a General Election so our Country can start the long slog back to how things used be, such as having half decent Public Services. It just ain't gonna happen with Truss and Hunt. GE, GE, GE !!.",0.012643511
95,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,My uncle is one of the top UK doctors for Covid in London and what he told me will absolutely SHOCK you and leave you completely speechless... he's saying at the moment that 85% of all of the beds taken up in his NHS ward are all those who have not taken the vaccine and they are literally 150 ventilators short. They have speaking to NHSHQ to start the proceedings to open Nightingale! I am begging anybody who has not taken the vaccine to get jabbed up immediately and in the meantime please stay at home and wear your masks at all times! it's imminent that a lockdown is coming in the next 72 hours from the sources close to me!,"You've been borrowing money for next to nothing for the last ten years, now you must face up to reality. Don't blame Truss, blame Mark Carney , the globalist former head of the BoE who reduced interest rates to almost zero and printed billions of pounds !",0.141626209
96,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"There are still a great number of people who will go along with the clap trap and fear mongering. They are the ever compliant and are incapable of thinking for themselves. There are still people with political influence, who intend to have people afraid and in some way restricted, for as long as they can get away with it. Masks and limited visiting times in hospitals, for instance. Best we remember that when our politicians gathered in their groups, we were prevented from saying goodbye to our dying relatives. They must have all felt quite safe from the virus they told us was deadly. This will not end until we put an end to it.","UC and in turn the taxpayer via The Government won't ever pay your mortgage. Why should they? They get nothing in return. At the moment you only get help after 9 months of ZERO income and even then it's a loan that needs to be paid back. I know what you mean by UC paying Landlords mortgages and you're absolutely right, but what choice do people on very low incomes have? There is no social housing stock anymore. If they start paying people's mortgages, they might as well pay for everyone to have a home with a mortgage..,it's not feasible.",0.060734969
97,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,It's scary that there are people out there still believing all the laughable lies. FDA set to authorize updated COVID-19 booster shots for newer Omicron strains WITHOUT completed human tests. When there is a new vaccine they inflate cases to fool people into taking the vaccine. A new strain / virus is released the new Covid-19 virus evade the vaccines so you have to take more new experimental vaccines. lol The smoking gun is the fact that the media stays silent failing to investigate.,"According to Wikipedia he has three good degrees - no not in Economics as you might reasonably expect as one of many many fundamental pre-requisites for the role. No it's in History. Uh? I was stunned. But maybe the Wikipedia entry doesn't do justice to his education in economics which maybe he has acquired by other means. So let's depersonalise this. MPs, civil servants and leaders of public bodies in addition to being a fit and proper person, should have the appropriate robust education, skills and experience to do the job, just as this is required for jobs in other organisations.",0.080044031
98,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,"There are 6 of us in this household 2 extremely vunerable. We didn't wear masks as we were exempt, used hand gel which we still do as its a healthy thing to do. None of us have had Covid, no-one we know has had Covid, although 2 have been diagnosed as stage 3 and 4 bowel and breast cancer due to the delays in lockdown. It's time we saw this as something we need to live with along with many other viruses and give priority to those illnesses really needing urgent treatment.If I did contract Covid at 69, I would self isolate and let nature take her course good or bad instead of taking a place in a NHS hospital blocking those in real need. In reality more people survive after having Covid than die but many in excruciating pain die due to other factors, denied treatment.If they are really worried open the Nightingale Hospitals keeping hospitals for the care and treatment of severe illnesses not Covid. Years ago TB isolation hospitals existed why not bring this type of hospital back?","Bailey and the previous fool have kept interest rates too low for too long. This policy has made anyone with money unable to get a return without taking risk, many people have bought property to get some kind of return and that has created the daft increases we've seen in property values. That in turn has made it harder for people to get onto the ladder and those that do need to borrow so much more than they would have had interest rates not been so high to fuel the investment home demand. Now we're in a situation where people have relied upon higher multiples of income to borrow to buy a home based on sustained low rates, none of this would have happened has d the BoE kept rates at 3-5 percent in the 1st place. Home ownership has dropped from 50% to 30% since the 90s",0.192964494
99,Forum,Anonymous,2023,1,NewsForums,DiscussionForums,The figures are BS. There are so many more cases as noone is counting. If you buy a test from Boots you can't register it on the government website. Doctors now don't give a hoot. My doctor sent me a text with a number to call to see if I qualified for meds. They couldn't help because he hadn't registered me with their service. Temp of 38.5 and 2 weeks in bed. The service is terrible. 5 jabs and still caught it.,"House price crash, recession and bank bailout here we come..... We could always just fix energy prices with a bigger windfall tax and then go hell for leather insulating homes and increasing nuclear and renewables. Although that actually involves doing something practical rather than just dumping borrowed money into the pockets of rich Tories !",0.04122819
